,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,1.50,2.00,0.75,1.25,236.69,0.3,0.00,287.0,-663.456,8.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,63,1,7.7,00.000000,00.000000,17062201,5,0,12.22,12.48,22.6,22/06/2017 10:02:15,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.00,0.50,48.78,0.1,0.00,-63.8,-15.413,19.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,142,3,7.3,00.000000,00.000000,17062201,1,0,12.16,12.32,22.6,22/06/2017 10:02:25,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.50,1.00,134.30,0.0,0.00,-158.6,-127.304,19.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,142,3,7.3,00.000000,00.000000,17062201,2,0,12.16,12.32,22.6,22/06/2017 10:02:25,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,1.00,1.50,324.25,0.0,0.00,-56.7,-2151.528,19.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,142,3,7.3,00.000000,00.000000,17062201,3,0,12.16,12.32,22.6,22/06/2017 10:02:25,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,1.50,0.25,294.41,0.1,0.00,244.0,2289.263,19.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,142,3,7.3,00.000000,00.000000,17062201,4,0,12.16,12.32,22.6,22/06/2017 10:02:25,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.25,0.75,71.50,0.0,0.00,-27.1,-37.064,19.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,142,3,7.3,00.000000,00.000000,17062201,5,0,12.16,12.32,22.6,22/06/2017 10:02:25,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.75,1.25,183.83,0.1,0.00,210.3,-381.188,19.54,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,142,3,7.3,00.000000,00.000000,17062201,6,0,12.16,12.32,22.6,22/06/2017 10:02:25,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.00,0.50,33.10,0.1,0.00,-64.1,-15.762,44.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,313,14,7.0,00.000000,00.000000,17062201,1,0,11.86,12.32,22.6,22/06/2017 10:02:35,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.50,1.00,69.33,0.2,0.00,-126.7,-82.547,44.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,313,14,7.0,00.000000,00.000000,17062201,2,0,11.86,12.32,22.6,22/06/2017 10:02:35,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,1.00,1.50,182.94,0.2,0.00,-18.0,-871.309,44.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,313,14,7.0,00.000000,00.000000,17062201,3,0,11.86,12.32,22.6,22/06/2017 10:02:35,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,1.50,0.25,154.61,0.2,0.00,173.6,964.314,44.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,313,14,7.0,00.000000,00.000000,17062201,4,0,11.86,12.32,22.6,22/06/2017 10:02:35,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.25,0.75,42.02,0.2,0.00,-18.3,-30.493,44.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,313,14,7.0,00.000000,00.000000,17062201,5,0,11.86,12.32,22.6,22/06/2017 10:02:35,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.75,1.25,95.14,0.1,0.00,178.2,-207.141,44.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,313,14,7.0,00.000000,00.000000,17062201,6,0,11.86,12.32,22.6,22/06/2017 10:02:35,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,1.25,1.75,238.68,0.3,0.00,-445.0,-3637.621,44.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,313,14,7.0,00.000000,00.000000,17062201,7,0,11.86,12.32,22.6,22/06/2017 10:02:35,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.00,0.50,30.58,0.3,0.00,-64.7,-12.789,56.91,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,7.0,00.000000,00.000000,17062201,1,0,11.71,12.32,22.6,22/06/2017 10:02:45,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.50,1.00,50.73,0.1,0.00,-105.2,-46.677,56.91,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,7.0,00.000000,00.000000,17062201,2,0,11.71,12.32,22.6,22/06/2017 10:02:45,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,1.00,1.50,117.02,0.1,0.00,-17.8,-322.994,56.91,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,7.0,00.000000,00.000000,17062201,3,0,11.71,12.32,22.6,22/06/2017 10:02:45,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,1.50,2.00,277.91,0.2,0.00,-167.8,-5369.507,56.91,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,23,7.0,00.000000,00.000000,17062201,4,0,11.71,12.32,22.6,22/06/2017 10:02:45,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,2.00,0.25,247.06,0.0,0.00,231.6,4185.781,41.48,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,287,12,6.9,00.000000,00.000000,17062201,1,0,11.89,12.32,23.1,22/06/2017 10:02:55,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.25,0.75,34.51,0.0,0.00,-10.6,-15.186,41.48,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,287,12,6.9,00.000000,00.000000,17062201,2,0,11.89,12.32,23.1,22/06/2017 10:02:55,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.75,1.25,64.39,0.0,0.00,146.4,-70.835,41.48,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,287,12,6.9,00.000000,00.000000,17062201,3,0,11.89,12.32,23.1,22/06/2017 10:02:55,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,1.25,1.75,171.61,0.0,0.00,-310.1,-755.206,41.48,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,287,12,6.9,00.000000,00.000000,17062201,4,0,11.89,12.32,23.1,22/06/2017 10:02:55,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.00,0.50,31.17,0.2,0.00,-65.6,-12.510,75.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,30,5.3,00.000000,00.000000,17062201,1,0,11.62,12.30,22.6,22/06/2017 10:03:04,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.50,1.00,46.28,0.1,0.00,-75.8,-37.150,75.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,30,5.3,00.000000,00.000000,17062201,2,0,11.62,12.30,22.6,22/06/2017 10:03:04,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.00,1.50,100.10,0.0,0.00,-19.5,-200.863,75.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,30,5.3,00.000000,00.000000,17062201,3,0,11.62,12.30,22.6,22/06/2017 10:03:05,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.50,2.00,271.53,0.1,0.00,-68.5,-2179.500,75.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,30,5.3,00.000000,00.000000,17062201,4,0,11.62,12.30,22.6,22/06/2017 10:03:05,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,2.00,0.25,219.16,0.1,0.00,194.0,2425.437,75.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,30,5.3,00.000000,00.000000,17062201,5,0,11.62,12.30,22.6,22/06/2017 10:03:05,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.25,0.75,34.10,0.2,0.00,-8.3,-18.956,75.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,30,5.3,00.000000,00.000000,17062201,6,0,11.62,12.30,22.6,22/06/2017 10:03:05,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.75,1.25,57.24,0.0,0.00,138.5,-70.014,75.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,30,5.3,00.000000,00.000000,17062201,7,0,11.62,12.30,22.6,22/06/2017 10:03:05,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.25,1.75,150.95,0.1,0.00,-284.4,-553.895,75.65,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,30,5.3,00.000000,00.000000,17062201,8,0,11.62,12.30,22.6,22/06/2017 10:03:05,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.75,2.25,381.39,1.1,0.00,-66.8,-34.527,0.27,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,2,0,7.2,00.000000,00.000000,17062201,1,0,12.22,12.32,22.6,22/06/2017 10:03:14,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.00,0.50,25.38,0.1,0.00,-66.5,-5.073,50.51,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,20,7.9,00.000000,00.000000,17062201,1,0,11.74,12.32,22.6,22/06/2017 10:03:24,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.50,1.00,33.39,0.1,0.00,-56.8,-12.396,50.51,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,20,7.9,00.000000,00.000000,17062201,2,0,11.74,12.32,22.6,22/06/2017 10:03:24,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.00,1.50,61.61,0.1,0.00,-22.5,-50.313,50.51,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,20,7.9,00.000000,00.000000,17062201,3,0,11.74,12.32,22.6,22/06/2017 10:03:24,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.50,2.00,154.50,0.1,0.00,-53.5,-378.506,50.51,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,20,7.9,00.000000,00.000000,17062201,4,0,11.74,12.32,22.6,22/06/2017 10:03:24,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,2.00,2.50,239.56,0.2,0.00,-4.1,-4108.287,50.51,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,20,7.9,00.000000,00.000000,17062201,5,0,11.74,12.32,22.6,22/06/2017 10:03:24,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,2.50,0.25,217.73,0.1,0.00,143.5,4636.596,51.46,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,21,7.8,00.000000,00.000000,17062201,1,0,11.74,12.48,27.0,22/06/2017 10:03:34,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.25,0.75,24.77,0.2,0.00,-5.6,-6.762,51.46,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,21,7.8,00.000000,00.000000,17062201,2,0,11.74,12.48,27.0,22/06/2017 10:03:34,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.75,1.25,38.48,0.0,0.00,124.5,-21.011,51.46,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,21,7.8,00.000000,00.000000,17062201,3,0,11.74,12.48,27.0,22/06/2017 10:03:34,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.25,1.75,89.80,0.1,0.00,-239.9,-122.586,51.46,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,21,7.8,00.000000,00.000000,17062201,4,0,11.74,12.48,27.0,22/06/2017 10:03:34,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.75,2.25,229.77,0.1,0.00,-44.9,-1254.612,51.46,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,21,7.8,00.000000,00.000000,17062201,5,0,11.74,12.48,27.0,22/06/2017 10:03:34,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,0.00,0.50,21.43,0.1,0.00,-67.2,-3.614,55.64,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,1,0,11.71,12.48,27.0,22/06/2017 10:03:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,0.50,1.00,27.53,0.3,0.00,-43.2,-8.125,55.64,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,2,0,11.71,12.48,27.0,22/06/2017 10:03:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,1.00,1.50,45.41,0.1,0.00,-22.9,-26.809,55.64,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,3,0,11.71,12.48,27.0,22/06/2017 10:03:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,1.50,2.00,110.45,0.1,0.00,-41.6,-163.009,55.64,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,4,0,11.71,12.48,27.0,22/06/2017 10:03:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,2.00,2.50,202.96,0.2,0.00,59.3,-1198.189,55.64,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,5,0,11.71,12.48,27.0,22/06/2017 10:03:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,2.50,0.25,167.25,0.2,0.00,80.5,1398.192,55.64,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,6,0,11.71,12.48,27.0,22/06/2017 10:03:44,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,0.25,0.75,22.64,0.2,0.00,-4.7,-4.985,55.64,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,22,7.2,00.000000,00.000000,17062201,7,0,11.71,12.48,27.0,22/06/2017 10:03:44,0.0,0.00,0.0
