,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,1.50,2.00,0.75,1.25,41.38,6.5,2.15,-215.8,-196.050,13.96,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.66,3.29,2.99,2.76,2.61,2.45,2.30,2.21,2.09,2.03,1.90,1.83,1.75,1.76,1.68,1.63,1.58,1.56,1.52,1.47,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,21,0,1.5,00.000000,00.000000,17042716,5,0,11.71,11.98,12.8,27/04/2017 15:05:31,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.00,0.50,42.43,0.1,1.93,163.0,-14.545,21.20,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.03,3.48,2.68,2.79,2.73,2.35,2.36,2.08,1.52,1.47,0.99,1.33,1.58,1.84,1.26,1.52,0.96,1.26,1.18,1.27,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,28,1,1.3,00.000000,00.000000,17042716,1,0,11.71,11.98,12.8,27/04/2017 15:05:50,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.50,1.00,42.13,0.8,1.03,-130.1,-43.332,21.20,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.68,1.29,1.17,1.32,1.19,1.24,1.27,1.13,1.18,1.05,0.86,0.98,0.85,0.78,0.87,0.74,0.82,0.69,0.82,0.70,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,28,1,1.3,00.000000,00.000000,17042716,2,0,11.71,11.98,12.8,27/04/2017 15:05:50,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,1.00,1.50,58.59,3.5,1.48,-203.4,-421.777,21.20,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.62,2.35,2.14,1.99,1.84,1.70,1.62,1.53,1.42,1.36,1.31,1.25,1.20,1.15,1.10,1.07,1.03,1.00,0.96,0.93,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,28,1,1.3,00.000000,00.000000,17042716,3,0,11.71,11.98,12.8,27/04/2017 15:05:50,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,1.50,0.25,56.22,3.1,1.43,180.8,474.329,21.20,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.54,2.28,2.07,1.92,1.78,1.67,1.54,1.47,1.41,1.33,1.26,1.21,1.17,1.12,1.08,1.03,0.98,0.97,0.93,0.90,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,28,1,1.3,00.000000,00.000000,17042716,4,0,11.71,11.98,12.8,27/04/2017 15:05:50,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.25,0.75,54.27,0.6,2.51,40.3,-30.527,21.20,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.85,4.24,3.65,3.56,3.37,2.82,2.89,2.90,2.39,2.17,2.22,1.88,1.87,1.92,1.83,1.73,1.71,1.57,1.54,1.08,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,28,1,1.3,00.000000,00.000000,17042716,5,0,11.71,11.98,12.8,27/04/2017 15:05:50,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.75,1.25,39.89,0.6,0.35,-173.1,-89.744,21.20,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.87,0.72,0.65,0.57,0.41,0.29,0.37,0.34,0.29,0.24,0.26,0.21,0.21,0.14,0.11,0.20,0.08,0.01,0.04,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,28,1,1.3,00.000000,00.000000,17042716,6,0,11.71,11.98,12.8,27/04/2017 15:05:50,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.00,0.50,43.66,0.1,2.04,164.1,-15.406,33.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.37,3.67,3.47,2.26,2.59,2.48,2.31,2.22,2.19,1.93,2.03,1.84,1.75,1.32,1.41,1.23,1.02,1.13,0.84,0.64,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,44,1,1.3,00.000000,00.000000,17042716,1,0,11.68,11.98,12.8,27/04/2017 15:06:09,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.50,1.00,43.33,0.5,1.67,-102.8,-38.226,33.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.05,2.74,2.45,2.20,2.20,2.18,1.96,1.56,1.58,1.42,1.45,1.43,1.31,1.33,1.14,1.19,1.21,0.98,0.99,1.07,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,44,1,1.3,00.000000,00.000000,17042716,2,0,11.68,11.98,12.8,27/04/2017 15:06:09,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,1.00,1.50,52.01,0.3,0.77,-151.2,-183.523,33.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.90,1.67,1.41,1.20,1.07,0.98,0.87,0.79,0.71,0.64,0.58,0.50,0.49,0.49,0.45,0.35,0.32,0.32,0.28,0.28,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,44,1,1.3,00.000000,00.000000,17042716,3,0,11.68,11.98,12.8,27/04/2017 15:06:09,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,1.50,0.25,50.08,0.3,0.94,99.9,231.393,33.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.14,1.82,1.62,1.42,1.28,1.13,1.03,0.97,0.89,0.83,0.76,0.74,0.67,0.61,0.61,0.54,0.48,0.48,0.43,0.41,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,44,1,1.3,00.000000,00.000000,17042716,4,0,11.68,11.98,12.8,27/04/2017 15:06:09,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.25,0.75,54.95,0.4,2.82,59.7,-29.546,33.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.24,4.66,4.16,3.87,3.40,3.30,3.11,3.15,2.63,2.57,2.57,2.11,2.31,2.50,2.33,1.70,1.94,1.85,1.50,1.46,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,44,1,1.3,00.000000,00.000000,17042716,5,0,11.68,11.98,12.8,27/04/2017 15:06:09,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.75,1.25,40.56,0.2,0.64,-162.3,-65.429,33.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,1.43,1.11,1.15,0.89,0.73,0.73,0.59,0.49,0.55,0.48,0.55,0.41,0.17,0.32,0.22,0.31,0.33,0.28,0.36,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,44,1,1.3,00.000000,00.000000,17042716,6,0,11.68,11.98,12.8,27/04/2017 15:06:09,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,1.25,1.75,53.61,3.0,0.92,-133.3,-605.338,33.26,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.51,1.31,1.22,1.11,1.05,1.01,0.96,0.92,0.87,0.85,0.83,0.81,0.80,0.78,0.75,0.74,0.73,0.71,0.71,0.68,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,44,1,1.3,00.000000,00.000000,17042716,7,0,11.68,11.98,12.8,27/04/2017 15:06:09,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.00,0.50,47.99,0.1,3.02,162.2,-26.489,75.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.18,5.45,4.79,4.38,3.71,3.23,3.18,2.83,2.83,2.73,2.73,2.68,2.43,2.28,2.05,2.04,1.76,1.58,1.83,1.78,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,208,16,2.8,00.000000,00.000000,17042716,1,0,11.29,11.98,12.8,27/04/2017 15:06:28,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.50,1.00,50.85,0.2,1.69,-89.0,-61.752,75.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.93,2.53,2.24,2.13,2.14,2.01,1.87,1.79,1.74,1.50,1.57,1.41,1.36,1.34,1.27,1.25,1.16,1.27,1.22,1.13,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,208,16,2.8,00.000000,00.000000,17042716,2,0,11.29,11.98,12.8,27/04/2017 15:06:28,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,1.00,1.50,51.96,0.1,1.17,-156.6,-189.280,75.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.57,2.22,1.95,1.76,1.58,1.41,1.29,1.20,1.08,0.99,0.98,0.88,0.82,0.77,0.70,0.67,0.68,0.64,0.58,0.55,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,208,16,2.8,00.000000,00.000000,17042716,3,0,11.29,11.98,12.8,27/04/2017 15:06:28,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,1.50,2.00,48.28,1.3,0.63,-258.2,-1231.092,75.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.79,0.75,0.74,0.72,0.72,0.70,0.66,0.63,0.62,0.63,0.62,0.60,0.55,0.55,0.53,0.55,0.52,0.49,0.49,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,208,16,2.8,00.000000,00.000000,17042716,4,0,11.29,11.98,12.8,27/04/2017 15:06:28,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,2.00,0.25,48.85,1.1,0.75,350.7,1498.736,75.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,1.09,1.01,0.95,0.90,0.85,0.81,0.78,0.76,0.73,0.70,0.67,0.65,0.63,0.60,0.58,0.57,0.57,0.54,0.51,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,208,16,2.8,00.000000,00.000000,17042716,5,0,11.29,11.98,12.8,27/04/2017 15:06:28,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.25,0.75,62.60,0.2,3.25,69.7,-49.888,75.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.22,5.32,4.67,4.21,3.99,3.79,3.63,3.38,3.06,2.94,2.88,2.73,2.57,2.49,2.58,2.32,2.13,2.06,2.04,2.03,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,208,16,2.8,00.000000,00.000000,17042716,6,0,11.29,11.98,12.8,27/04/2017 15:06:28,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.75,1.25,45.76,0.1,1.10,-167.1,-91.173,75.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,2.11,1.96,1.69,1.44,1.23,1.14,1.17,0.93,0.94,0.91,0.86,0.78,0.68,0.77,0.64,0.47,0.59,0.57,0.53,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,208,16,2.8,00.000000,00.000000,17042716,7,0,11.29,11.98,12.8,27/04/2017 15:06:28,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,1.25,1.75,45.96,0.2,0.16,-123.9,-366.245,75.11,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.34,0.25,0.21,0.17,0.15,0.13,0.14,0.14,0.13,0.12,0.10,0.11,0.12,0.11,0.10,0.08,0.09,0.10,0.11,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,208,16,2.8,00.000000,00.000000,17042716,8,0,11.29,11.98,12.8,27/04/2017 15:06:28,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.00,0.50,55.33,0.1,2.81,165.1,-15.807,53.85,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,4.94,4.59,4.14,3.76,3.78,3.26,2.60,2.85,2.55,2.29,2.20,2.07,1.68,1.83,1.62,1.79,1.52,1.17,2.09,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,61,3,1.1,00.000000,00.000000,17042716,1,0,11.62,11.96,12.8,27/04/2017 15:06:47,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.50,1.00,61.81,0.3,2.27,-68.1,-35.317,53.85,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,3.34,3.30,2.97,2.62,2.70,2.32,2.70,2.21,2.21,1.84,1.92,1.92,1.73,1.49,1.71,1.55,1.70,1.78,1.63,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,61,3,1.1,00.000000,00.000000,17042716,2,0,11.62,11.96,12.8,27/04/2017 15:06:47,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.00,1.50,63.79,0.1,1.39,-132.2,-91.125,53.85,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,2.64,2.28,2.04,1.86,1.74,1.64,1.38,1.30,1.25,1.12,0.99,0.99,0.84,0.82,0.84,0.77,0.83,0.73,0.68,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,61,3,1.1,00.000000,00.000000,17042716,3,0,11.62,11.96,12.8,27/04/2017 15:06:47,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.50,2.00,46.74,0.3,0.03,-91.2,-267.085,53.85,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,-0.03,-0.01,-0.03,-0.01,0.02,0.03,0.06,0.01,0.05,0.05,0.03,0.06,0.08,0.02,0.06,0.07,0.06,0.04,0.06,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,61,3,1.1,00.000000,00.000000,17042716,4,0,11.62,11.96,12.8,27/04/2017 15:06:47,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,2.00,0.25,51.21,0.2,0.58,135.9,403.401,53.85,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.96,0.88,0.79,0.72,0.67,0.61,0.57,0.56,0.53,0.51,0.48,0.45,0.43,0.41,0.41,0.40,0.38,0.37,0.37,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,61,3,1.1,00.000000,00.000000,17042716,5,0,11.62,11.96,12.8,27/04/2017 15:06:47,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.25,0.75,73.85,0.3,3.56,85.7,-29.226,53.85,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.76,5.96,4.97,4.71,4.66,4.26,4.03,3.18,3.73,3.06,3.16,3.05,2.91,2.26,2.64,2.67,2.25,2.56,2.20,2.13,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,61,3,1.1,00.000000,00.000000,17042716,6,0,11.62,11.96,12.8,27/04/2017 15:06:47,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.75,1.25,56.39,0.1,1.36,-156.4,-49.095,53.85,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.09,2.66,2.18,2.10,1.73,1.61,1.54,1.31,1.29,1.30,1.07,0.81,0.85,0.88,0.83,0.77,0.82,0.85,0.74,0.76,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,61,3,1.1,00.000000,00.000000,17042716,7,0,11.62,11.96,12.8,27/04/2017 15:06:47,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.25,1.75,55.36,0.1,0.42,-78.2,-144.603,53.85,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.82,0.70,0.60,0.56,0.49,0.45,0.42,0.34,0.34,0.31,0.29,0.31,0.26,0.22,0.23,0.20,0.24,0.26,0.23,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,61,3,1.1,00.000000,00.000000,17042716,8,0,11.62,11.96,12.8,27/04/2017 15:06:47,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.75,2.25,59.11,2.1,-1.10,-96.5,-1080.705,53.85,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.34,-2.04,-1.80,-1.60,-1.45,-1.31,-1.20,-1.09,-1.02,-0.96,-0.89,-0.84,-0.80,-0.77,-0.73,-0.69,-0.66,-0.64,-0.62,-0.60,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,61,3,1.1,00.000000,00.000000,17042716,9,0,11.62,11.96,12.8,27/04/2017 15:06:47,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.00,0.50,44.17,0.1,2.36,166.4,-20.558,117.61,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.53,3.93,3.20,3.43,3.26,2.80,2.44,2.37,2.53,2.31,2.08,2.18,2.06,1.76,1.67,1.56,1.27,1.22,1.33,1.30,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,47,3.4,00.000000,00.000000,17042716,1,0,10.70,11.96,12.8,27/04/2017 15:07:06,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.50,1.00,50.40,0.2,3.26,-54.0,-43.566,117.61,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.74,5.03,4.45,4.11,3.99,3.77,3.54,3.34,3.11,3.06,2.96,2.79,2.88,2.79,2.58,2.32,2.44,2.02,2.21,2.02,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,47,3.4,00.000000,00.000000,17042716,2,0,10.70,11.96,12.8,27/04/2017 15:07:06,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.00,1.50,54.82,0.1,1.65,-122.8,-104.243,117.61,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.65,3.14,2.75,2.55,2.21,2.00,1.85,1.74,1.58,1.46,1.36,1.29,1.19,1.13,1.02,0.89,0.87,0.85,0.78,0.72,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,47,3.4,00.000000,00.000000,17042716,3,0,10.70,11.96,12.8,27/04/2017 15:07:06,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.50,2.00,40.80,0.1,0.26,-61.0,-232.780,117.61,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.40,0.33,0.30,0.28,0.29,0.28,0.29,0.23,0.20,0.23,0.24,0.25,0.24,0.24,0.18,0.17,0.21,0.20,0.23,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,47,3.4,00.000000,00.000000,17042716,4,0,10.70,11.96,12.8,27/04/2017 15:07:06,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,2.00,2.50,35.22,1.2,0.45,-106.0,-1406.388,117.61,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.54,0.52,0.52,0.51,0.50,0.48,0.48,0.45,0.45,0.43,0.41,0.41,0.42,0.40,0.39,0.39,0.36,0.36,0.34,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,47,3.4,00.000000,00.000000,17042716,5,0,10.70,11.96,12.8,27/04/2017 15:07:06,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,2.50,0.25,36.98,1.0,0.56,187.5,1799.703,117.61,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.81,0.76,0.70,0.67,0.62,0.59,0.58,0.57,0.54,0.52,0.52,0.50,0.46,0.45,0.45,0.44,0.41,0.41,0.41,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,47,3.4,00.000000,00.000000,17042716,6,0,10.70,11.96,12.8,27/04/2017 15:07:06,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.25,0.75,58.90,0.2,3.47,96.5,-36.750,117.61,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.68,6.07,5.32,5.03,4.23,4.24,3.59,3.41,3.25,3.28,3.03,2.80,2.82,2.74,2.59,2.29,2.02,2.05,2.03,1.86,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,47,3.4,00.000000,00.000000,17042716,7,0,10.70,11.96,12.8,27/04/2017 15:07:06,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.75,1.25,47.62,0.0,1.67,-152.4,-59.426,117.61,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68,3.05,2.48,2.42,2.13,2.03,1.68,1.70,1.42,1.35,1.47,1.55,1.29,1.17,1.08,0.96,1.20,0.87,0.89,0.92,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,47,3.4,00.000000,00.000000,17042716,8,0,10.70,11.96,12.8,27/04/2017 15:07:06,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.25,1.75,46.63,0.1,0.54,-65.9,-145.474,117.61,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.34,1.07,0.88,0.72,0.68,0.63,0.58,0.54,0.47,0.45,0.46,0.37,0.42,0.35,0.29,0.32,0.35,0.33,0.23,0.23,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,47,3.4,00.000000,00.000000,17042716,9,0,10.70,11.96,12.8,27/04/2017 15:07:06,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.75,2.25,39.23,0.2,-0.18,15.7,-489.595,117.61,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.44,-0.40,-0.37,-0.33,-0.27,-0.21,-0.19,-0.15,-0.12,-0.10,-0.08,-0.08,-0.05,-0.03,-0.12,-0.15,-0.12,-0.13,-0.16,-0.16,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,400,47,3.4,00.000000,00.000000,17042716,10,0,10.70,11.96,12.8,27/04/2017 15:07:06,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,0.00,0.50,48.89,0.0,3.66,166.6,-15.912,107.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.96,5.89,5.34,4.74,4.56,4.35,4.88,4.19,4.09,3.49,3.15,3.29,2.86,2.86,2.47,2.39,2.32,2.30,2.22,1.80,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,128,14,1.2,00.000000,00.000000,17042716,1,0,11.38,11.98,12.8,27/04/2017 15:07:25,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,0.50,1.00,56.53,0.2,3.39,-44.4,-32.199,107.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.64,5.45,4.94,4.35,4.21,4.16,3.67,3.68,3.15,2.86,2.92,2.65,2.70,2.44,2.41,2.59,2.54,2.08,2.10,2.30,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,128,14,1.2,00.000000,00.000000,17042716,2,0,11.38,11.98,12.8,27/04/2017 15:07:25,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,1.00,1.50,64.22,0.0,2.50,-119.7,-73.153,107.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.02,4.46,4.01,3.64,3.27,3.07,2.72,2.58,2.44,2.28,2.10,1.99,1.85,1.71,1.67,1.54,1.54,1.47,1.38,1.30,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,128,14,1.2,00.000000,00.000000,17042716,3,0,11.38,11.98,12.8,27/04/2017 15:07:25,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,1.50,2.00,48.67,0.1,0.84,-53.1,-138.605,107.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.54,1.34,1.26,1.19,1.03,1.02,0.93,0.86,0.84,0.76,0.77,0.73,0.69,0.65,0.58,0.54,0.51,0.57,0.54,0.53,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,128,14,1.2,00.000000,00.000000,17042716,4,0,11.38,11.98,12.8,27/04/2017 15:07:25,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,2.00,2.50,34.43,0.2,0.45,-65.7,-392.185,107.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.63,0.61,0.60,0.55,0.54,0.50,0.48,0.44,0.45,0.43,0.40,0.38,0.37,0.38,0.36,0.33,0.32,0.31,0.31,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,128,14,1.2,00.000000,00.000000,17042716,5,0,11.38,11.98,12.8,27/04/2017 15:07:25,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,2.50,0.25,40.04,0.2,0.95,125.9,645.903,107.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,1.54,1.39,1.29,1.21,1.13,1.07,0.99,0.93,0.89,0.84,0.80,0.77,0.73,0.69,0.67,0.63,0.62,0.61,0.55,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,128,14,1.2,00.000000,00.000000,17042716,6,0,11.38,11.98,12.8,27/04/2017 15:07:25,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,0.25,0.75,65.09,0.2,4.26,103.9,-27.651,107.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.73,7.07,6.14,5.73,5.34,4.84,4.16,4.16,3.97,4.18,4.06,3.74,3.74,3.57,3.17,2.67,2.97,2.76,2.80,2.40,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,128,14,1.2,00.000000,00.000000,17042716,7,0,11.38,11.98,12.8,27/04/2017 15:07:25,0.0,0.00,0.0
