El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho,Dev.,M,Sp,Vp,In,Time,Latitude,Longitude,,,,,,,,,,,,,,,,,,TM1
Mixed / non conventional,7,8,21,22,74.21,0.01,2.68,-3.06,-3.708,428.573,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,8,22,23,57.13,2.18,0.95,-10.25,-2.319,428.573,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,11,13,25.5,0.19,0.7,-136.44,-139.436,206.165,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,13,14,28.92,0.74,4.37,-3.22,-24.85,206.165,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,14,15,32.65,0.36,-4.34,13.39,-16.58,206.165,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,15,16,44.16,0.09,0.29,-22.26,-14.374,206.165,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,16,17,37.51,0.33,1.54,45.38,-8.303,206.165,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,17,18,40.2,0.06,2.77,-16.47,-6.328,206.165,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,18,19,58.12,0.55,1.98,-32.85,-6.742,206.165,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,19,20,64.47,0.64,-2.11,15.75,-5.671,206.165,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,20,21,52.83,0.72,5.93,15.89,-3.608,206.165,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,21,22,74.15,1.94,-3.42,-3.38,-4.011,206.165,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,22,23,56.06,16.39,15.45,-12.82,-2.449,206.684,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,23,2,-99.75,0,-299.99,161.84,216.8,206.684,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,2,3,-229.66,0,-299.99,154.42,197.855,206.684,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,3,4,-116.02,0,-299.99,150.91,190.83,206.684,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,9,4,5,-43.58,0,-299.99,137.71,167.253,206.684,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,8,9,32.07,2.32,1.24,251.64,1333.341,261.191,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,9,11,74.29,4,-0.15,-166.42,772.069,261.191,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,11,12,47.87,0.01,0.98,-104.57,-895.501,261.191,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,12,13,28.82,0.02,0.92,-13.15,-159.755,261.191,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,13,14,31.04,0.07,3.93,-2.09,-76.809,261.191,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,14,15,34.78,0.06,-3.86,13.93,-46.474,261.191,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,15,16,47.19,0.13,0.44,-21.63,-38.141,261.191,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,16,17,40.76,0.07,1.34,45.83,-21.517,261.191,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,17,18,44.2,0.21,2.42,-16.33,-16.107,261.191,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,18,19,64.35,0.14,1.93,-32.43,-16.888,261.191,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,13,16,34.96,0.11,1.2,-11.06,-161.962,261.992,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,16,17,40.76,1.16,-0.74,45.52,-21.584,261.992,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,17,18,44.18,0.3,2.81,-16.08,-16.15,261.992,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,18,19,64.23,0.32,2.44,-32.66,-16.908,261.992,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,19,20,71.79,0.19,0.14,15.85,-14.072,261.992,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,20,21,59.58,0.31,2.65,16.15,-8.934,261.992,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,21,22,82.96,0.25,2.56,-3.45,-9.734,261.992,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,22,23,63.99,1.47,3.33,-10.07,-5.986,261.992,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,23,2,-3.51,0,999.99,-3.94,13.1,261.992,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,2,3,-3.18,17.38,963.19,1.53,4.269,261.992,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,19,20,71.91,0.23,1.14,15.41,-14.148,262.994,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,20,21,59.66,1.16,0,15.73,-8.98,262.994,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,21,22,82.91,0.1,1.03,-3.15,-9.765,262.994,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,22,23,64.34,1.06,1.3,-10.31,-6.042,262.994,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,23,3,3.24,0,-299.99,150.01,-16.491,262.994,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,3,4,7.12,0,-299.99,136.69,-17.739,262.994,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,4,5,3.82,0,-299.99,139.14,-21.314,262.994,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,5,6,1.01,0,-299.99,102.14,-19.09,262.994,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,6,7,-0.46,0,-299.99,83.41,-21.032,262.994,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,10,7,8,0.07,0,-299.99,18.76,-2.435,262.994,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,8,9,30.18,0.05,0.29,175.29,659.217,205.89,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,9,10,48.32,4.08,2.74,123.35,1055.655,205.89,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,10,12,14.56,72.91,-38.32,-261.01,63.627,205.89,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,12,13,40.35,0,0.74,-35.76,-617.002,205.89,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,13,14,30.18,0.06,3.52,-7.66,-141.292,205.89,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,14,15,31.54,0,-4.25,11.25,-67.678,205.89,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,15,16,41.55,0.11,0.16,-23.66,-49.171,205.89,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,16,17,37.48,0.18,0.56,44.68,-27.295,205.89,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,17,18,41,0.55,2.77,-17.17,-19.772,205.89,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,18,19,60.2,0.44,1.41,-33.27,-20.283,205.89,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,19,20,68.04,0.25,1.12,14.78,-16.898,208.661,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,20,21,57.05,0.91,0.71,15.34,-10.642,208.661,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,21,22,80.07,0.27,2.27,-3.55,-11.511,208.661,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,11,22,23,62.34,0.58,2.55,-10.58,-7.058,208.661,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,8,9,30.48,0.02,0.35,130.44,681.184,240.726,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,9,10,41.15,0.22,0.94,-16.49,525.464,240.726,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,10,11,40.47,3.14,2.57,21.38,904.385,240.726,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,11,13,42.35,22.34,-10.41,-195.96,135.223,240.726,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,13,14,38.5,0.03,2.67,2.69,-702.451,240.726,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,14,15,30.67,0.13,-5.42,15.15,-174.844,240.726,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,15,16,36.75,0.02,0.26,-21.14,-97.783,240.726,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,16,17,34.68,0.01,1.14,46.11,-51.669,240.726,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,17,18,38.49,0.12,2.58,-16.18,-35.75,240.726,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,18,19,57.51,0.17,1.04,-32.3,-35.767,240.726,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,19,20,65.91,0.24,-0.44,15.51,-29.099,242.348,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,20,21,55.87,0.57,2.51,15.81,-18.089,242.348,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,21,22,79.39,0.1,1.51,-3.11,-19.443,242.348,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,7,12,22,23,62.56,0.03,-0.03,-10.28,-11.883,242.348,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,10,11,35.73,0.03,0.92,4.04,-453.994,239.508,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,11,12,27.16,35.89,-18.42,-15.73,-86.264,239.508,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,12,13,24.68,91.42,31.43,-143.62,-31.356,239.508,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,13,14,27.85,0.52,4.07,-3.25,-17.696,239.508,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,14,15,31.59,0.46,-3.94,13.14,-11.467,239.508,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,15,16,42.53,0.24,0.33,-22.13,-9.65,239.508,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,16,17,36.62,0.24,0.05,45.32,-5.54,239.508,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,17,18,39.09,0.82,0.59,-16.5,-4.139,239.508,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,18,19,56.33,0.63,2.99,-32.86,-4.338,239.508,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,19,20,62.99,1.56,-2.92,15.74,-3.638,239.508,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,20,21,52.11,8.29,21.08,15.47,-2.349,242.955,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,21,22,72.2,7.04,-11.53,-3.95,-2.557,242.955,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,9,22,23,55.6,2.45,8.14,-10.08,-1.575,242.955,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,16,17,41.25,0.54,-0.47,45.14,-20.635,316.804,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,17,18,44.93,0.43,5.02,-17,-15.282,316.804,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,18,19,65.75,0.23,2.22,-32.47,-15.907,316.804,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,19,20,73.97,0.1,1.19,15.62,-13.186,316.804,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,20,21,61.64,0.92,0.23,15.98,-8.331,316.804,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,21,22,86.09,0.69,1.46,-3.49,-9.034,316.804,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,22,23,66.83,0.07,1.3,-10.36,-5.554,316.804,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,23,2,-23.36,0,-299.99,34.11,61.164,316.804,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,2,3,-55.63,0,-299.99,23.22,43.41,316.804,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,3,4,-10.59,0,-299.99,8.49,13.98,316.804,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,4,5,4.48,0,-299.99,-6.4,-11.356,318.479,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,5,6,8.77,0,-299.99,-63.46,-51.833,318.479,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,6,7,2.78,0,-299.99,-64.54,-58.673,318.479,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,10,7,8,-1.08,0,-299.99,-70.24,-64.097,318.479,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,9,10,44.17,1.56,1.65,41.14,1682.052,239.294,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,10,12,17.47,16.6,-6.88,-103.57,166.313,239.294,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,12,13,40.97,0.01,0.82,-111.78,-702.192,239.294,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,13,14,30.13,0.04,3.51,-10.34,-153.019,239.294,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,14,15,31.25,0.06,-4.5,10.12,-70.846,239.294,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,15,16,40.9,0.03,0.27,-24.28,-50.068,239.294,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,16,17,37.21,0.27,1.84,44.17,-27.556,239.294,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,17,18,40.8,0.06,2.79,-17.31,-19.734,239.294,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,18,19,60.21,0.08,1.71,-33.65,-20.101,239.294,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,19,20,68.39,0.41,0.57,15.05,-16.444,239.294,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,14,17,35.09,0.03,-1.86,30.27,-152.653,245.972,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,17,20,53.26,0,1.48,-36.58,-57.92,245.972,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,20,21,57.5,0.43,1.12,15.85,-10.581,245.972,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,21,22,81.25,0.04,0.39,-4.17,-11.439,245.972,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,22,23,63.55,0.23,2.15,-10.65,-7,245.972,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,23,2,-75.14,0,-299.99,89.74,212.442,245.972,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,2,3,-261.3,0,-299.99,96.12,198.902,245.972,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,3,4,-125.93,0,-299.99,73.61,158.459,245.972,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,4,5,-52.53,0,-299.99,59.1,122.398,245.972,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,5,6,-6.29,0,-299.99,14.98,32.845,245.972,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,22,23,63.25,0.77,1.52,-13.29,-7.06,249.223,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,23,6,-33.54,0,-299.99,154.63,421.254,249.223,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,6,7,-21.89,0,-299.99,144.88,390.641,249.223,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,7,8,8.85,0,-299.99,140.18,380.286,249.223,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,11,8,9,-10.36,0,-299.99,127.33,342.307,249.223,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,9,10,38.59,0.02,0.97,-79.02,1175.818,287.184,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,10,11,37.8,3.17,2.53,149.66,1151.845,287.184,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,11,13,35.17,17.5,-7.67,-268.67,214.363,287.184,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,13,14,38.64,0.02,2.64,-4.28,-824.24,287.184,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,14,15,30.5,0.09,-5.5,13.44,-199.14,287.184,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,15,16,36.15,0.03,0.32,-22.02,-108.182,287.184,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,16,17,34.34,0.04,1.04,45.45,-56.672,287.184,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,17,18,38.21,0.18,2.84,-16.47,-38.809,287.184,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,18,19,57.25,0.02,1.48,-32.74,-38.513,287.184,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,19,20,65.93,0.07,-0.05,15.84,-30.983,287.184,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,20,21,56.09,0.22,2.45,15.52,-19.447,291.313,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,21,22,80.08,0.21,-0.47,-4,-20.854,291.313,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,12,22,23,63.27,0.21,1.16,-10.19,-12.7,291.313,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,9,10,39.44,0.01,0.97,-75.84,975.794,266.475,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,10,11,30.55,0.11,0.93,98.85,431.91,266.475,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,11,12,39.86,2.83,2.21,-74.28,986.195,266.475,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,12,14,41.49,22.34,-62.59,-128.22,146.648,266.475,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,14,15,39.69,0.13,-9.04,9.42,-801.628,266.475,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,15,16,31.48,0.03,0.31,-23.14,-198.683,266.475,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,16,17,27.99,0.03,1.06,45.02,-82.424,266.475,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,17,18,32.66,0.05,2.83,-16.73,-53.86,266.475,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,18,19,50.09,0,1.46,-33.02,-51.499,266.475,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,19,20,59.04,0.05,-0.49,15.64,-40.651,266.475,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,20,21,51.3,0.46,1.06,15.38,-25.146,269.06,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,21,22,73.67,0.22,1.46,-4.18,-26.482,269.06,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,8,13,22,23,58.87,0.12,1.2,-10.37,-16.007,269.06,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,11,12,55.22,0.11,0.94,-109.15,-513.451,175.272,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,12,13,31.13,49.47,-26.92,20.15,-72.372,175.272,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,13,14,36.55,94.88,36.1,-90.72,-33.99,175.272,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,14,15,36.8,2.15,-2.62,13.52,-17.109,175.272,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,15,16,50.27,0.23,-0.28,-21.63,-13.356,175.272,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,16,17,44.49,0.41,1.25,45.87,-7.388,175.272,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,17,18,48.88,0.99,1.65,-16.42,-5.411,175.272,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,18,19,72.08,0.43,2.4,-32.48,-5.585,175.272,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,19,20,81.55,0.33,-0.53,15.89,-4.596,175.272,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,20,21,69.81,3.34,2.15,16.2,-2.951,175.272,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,21,22,94.16,10.18,8.91,-4.84,-3.072,175.865,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,10,22,23,77.39,10.79,-12.2,-10.25,-1.984,175.865,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,20,21,59.08,0.32,6.7,15.52,-4.726,142.154,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,21,22,83.84,2.11,-2.41,-4.17,-5.084,142.154,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,22,23,65.98,0.42,1.17,-10.38,-3.107,142.154,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,23,2,181.2,0,-299.99,128.61,-178.947,142.154,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,2,3,790.23,0,-299.99,120.41,-177.366,142.154,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,3,4,437.94,0,-299.99,105.15,-153.34,142.154,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,4,5,247.45,0,-299.99,106.3,-146.625,142.154,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,5,6,102.15,0,-299.99,73.47,-115.554,142.154,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,6,7,38.22,0,-299.99,58.83,-100.894,142.154,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,7,8,2.08,0,-299.99,13.91,-19.581,142.154,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,8,9,-0.12,0,-299.99,-6.21,-3.179,142.179,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,11,9,10,0.13,649.99,350,-49.21,-1.447,142.179,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,10,11,37.11,1.18,1.74,-241.02,967.33,163.772,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,11,13,31.03,6.42,-3.6,51.96,202.205,163.772,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,13,14,39.04,0.04,2.22,-30.12,-457.919,163.772,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,14,15,30.42,0.09,-5.67,16.38,-105.731,163.772,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,15,16,35.49,0.04,0.18,-20.56,-55.057,163.772,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,16,17,34.02,0.03,0.67,46.42,-28.506,163.772,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,17,18,38.02,0.08,2.62,-16.05,-19.267,163.772,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,18,19,57.33,0.32,1.23,-32.12,-18.975,163.772,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,19,20,66.36,0.34,0.08,16.18,-15.162,163.772,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,20,21,56.67,0.46,0.38,16.36,-9.325,163.772,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,15,18,35.52,0.18,1.64,8.31,-103.005,163.997,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,18,19,57.43,0.59,-1.99,-32.24,-19.035,163.997,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,19,20,66.39,0,-0.28,16.45,-15.191,163.997,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,20,21,56.82,0.44,1.36,16.12,-9.363,163.997,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,21,22,81.44,0.36,0.04,-3.41,-9.992,163.997,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,22,23,64.67,0.15,0.52,-10.42,-6.071,163.997,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,21,22,81.17,0.26,2.9,-4.6,-9.967,164.13,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,22,23,65.1,0.29,-1.28,-10.4,-6.116,164.13,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,23,7,40.94,0,-299.99,177.65,-341.675,164.13,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,7,8,29.9,0,-299.99,180.15,-351.438,164.13,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,8,9,-11.84,0,-299.99,167.2,-335.078,164.13,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,12,9,10,12.88,0,-299.99,139.59,-280.407,164.13,1000,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,9,13,10,11,33.13,0.09,0.89,-138.69,550.168,156.515,1000,0,0,,,,,,,,,,,,,,,,,,40
